GEO_ID,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino,County,State
0500000US01021,30534.0,6.1,12.2,42.9,17.8,7.5,7.9,34995,17690,56243.0,26426,6.4,23.1,12.8,21.2,19.8,23.1,82.6,10.7,6.6,0.1,15.7,16.2,117300.0,1088.0,746.0,44857,81.1,8.8,1.4,0.5,0.0,8.0,Chilton County,Alabama
0500000US01023,9281.0,6.6,12.8,37.5,21.2,10.2,8.1,10632,4563,38581.0,25163,6.1,22.7,14.8,26.5,18.1,17.9,82.1,14.4,3.5,0.0,21.6,34.9,79800.0,932.0,601.0,12792,56.7,41.3,0.1,0.1,0.0,1.1,Choctaw County,Alabama
0500000US01025,16269.0,5.4,12.3,41.4,19.0,7.9,8.5,18834,7941,44108.0,25263,12.2,26.4,15.3,25.3,13.1,19.9,79.4,14.6,6.0,0.0,21.9,29.8,113700.0,1158.0,702.0,23346,52.0,45.4,0.1,0.4,0.0,1.4,Clarke County,Alabama
0500000US01027,9969.0,6.0,11.0,38.2,19.5,11.9,8.9,11485,5433,45163.0,26255,6.1,32.0,9.4,17.2,10.6,30.8,78.0,14.2,7.5,0.4,16.9,22.7,122400.0,956.0,521.0,14184,82.1,13.3,0.2,0.2,0.0,3.1,Clay County,Alabama
0500000US01029,10559.0,6.0,10.9,37.5,22.1,7.1,12.2,11997,5768,48333.0,27026,4.5,29.5,14.4,17.8,15.5,22.8,79.1,14.2,6.5,0.1,14.2,20.3,116500.0,1260.0,724.0,15046,93.1,2.6,0.2,0.0,0.0,2.6,Cleburne County,Alabama
0500000US01031,36163.0,4.7,8.9,28.0,22.5,13.2,14.2,41953,21592,59034.0,29688,5.1,32.2,16.9,19.9,13.5,17.5,69.6,23.5,6.8,0.1,15.9,25.0,157700.0,1214.0,856.0,53043,73.8,17.0,0.8,1.4,0.0,8.1,Coffee County,Alabama
0500000US01033,40390.0,3.8,9.4,37.7,22.8,8.4,11.1,46062,25007,52017.0,28090,3.8,32.4,14.9,19.4,11.4,21.9,80.8,13.5,5.4,0.2,15.1,23.4,129700.0,1075.0,761.0,56789,78.2,16.4,0.4,0.5,0.1,3.1,Colbert County,Alabama
0500000US01035,8665.0,3.2,9.2,48.5,17.7,8.9,6.8,9697,4061,37986.0,22841,4.7,22.6,13.4,23.4,6.8,33.8,78.1,17.7,4.2,0.0,13.0,22.3,82800.0,960.0,658.0,11778,50.1,48.1,0.2,0.4,0.0,0.1,Conecuh County,Alabama
0500000US01037,8165.0,3.2,11.7,41.8,22.7,9.5,7.8,8948,4128,50013.0,26718,3.3,21.9,16.7,26.8,14.5,20.1,81.4,12.8,5.8,0.0,11.1,20.5,95900.0,939.0,655.0,10442,66.2,30.7,0.4,0.0,0.0,2.6,Coosa County,Alabama
0500000US01039,26421.0,4.6,10.3,38.0,20.6,10.8,9.5,30100,15111,46186.0,26138,7.0,31.2,14.8,18.4,14.7,20.9,75.1,17.9,6.9,0.2,18.0,25.8,111900.0,1034.0,649.0,37490,84.1,12.3,0.3,0.6,0.1,1.8,Covington County,Alabama
0500000US01041,9281.0,6.9,11.9,41.8,14.7,8.3,11.5,10631,5225,43103.0,28097,4.7,23.3,14.5,24.1,9.7,28.4,78.1,12.8,9.1,0.0,13.1,15.9,85800.0,1083.0,590.0,13300,70.6,24.5,0.2,1.3,0.0,0.8,Crenshaw County,Alabama
0500000US01043,60563.0,4.6,11.2,32.4,24.2,11.1,10.8,69798,38563,52690.0,26508,4.4,27.5,16.3,22.7,14.2,19.3,80.6,12.0,7.4,0.0,12.2,14.9,143700.0,1088.0,779.0,87129,92.8,1.1,0.5,0.4,0.0,4.5,Cullman County,Alabama
0500000US01045,33606.0,4.4,10.7,30.9,25.1,10.1,12.6,39213,17507,50052.0,26469,8.2,28.1,16.8,21.2,15.5,18.4,73.6,20.6,5.7,0.1,16.7,27.3,112900.0,1034.0,772.0,49443,70.8,20.7,0.9,1.4,0.0,6.9,Dale County,Alabama
0500000US01047,26319.0,3.5,10.6,38.2,20.5,11.1,9.8,30789,14823,34957.0,20748,8.5,26.5,14.4,23.5,8.0,27.6,82.8,12.7,4.4,0.1,24.3,38.0,85400.0,1075.0,697.0,39162,26.9,71.7,0.2,0.6,0.0,0.1,Dallas County,Alabama
0500000US01049,48286.0,10.8,11.0,33.5,20.0,10.3,8.8,56358,29926,44037.0,23947,4.3,27.3,15.7,15.7,14.0,27.4,80.3,10.6,9.0,0.1,20.6,31.6,115100.0,1047.0,646.0,71554,83.7,1.6,0.9,0.1,0.1,15.1,DeKalb County,Alabama
0500000US01051,60372.0,3.6,8.7,32.1,21.0,10.1,16.5,69987,37732,67597.0,31185,4.8,37.5,14.3,23.7,9.5,15.1,76.1,19.6,4.3,0.1,10.3,13.8,174800.0,1312.0,928.0,87146,74.7,20.8,0.4,1.0,0.0,3.1,Elmore County,Alabama
0500000US01053,25716.0,4.6,13.6,43.7,17.5,8.0,8.5,29427,12962,38464.0,19581,9.8,24.7,23.0,21.5,10.5,20.3,78.2,16.3,5.3,0.2,23.5,33.8,108200.0,979.0,623.0,36879,61.6,31.2,3.2,0.2,0.0,2.5,Escambia County,Alabama
0500000US01055,72558.0,3.9,9.9,33.8,24.5,10.0,10.9,83562,43658,46984.0,26026,6.1,29.1,17.5,21.1,10.5,21.8,78.7,14.7,6.5,0.0,16.0,24.3,129600.0,1110.0,717.0,103468,78.3,15.6,0.3,0.7,0.0,4.3,Etowah County,Alabama
0500000US01057,11498.0,5.8,11.2,41.0,21.8,8.4,8.7,13330,6293,43960.0,24268,9.3,23.5,15.0,18.4,9.7,33.3,80.8,13.1,6.1,0.1,21.3,32.4,98400.0,1000.0,546.0,16365,84.2,12.7,0.2,0.4,0.0,0.5,Fayette County,Alabama
0500000US01059,21369.0,6.8,13.7,42.2,17.1,5.9,10.0,24725,13041,43633.0,22500,4.6,24.8,14.1,16.1,13.1,31.8,77.9,13.5,8.6,0.0,18.1,30.1,107200.0,1015.0,581.0,32034,78.1,4.4,1.0,0.3,0.0,18.2,Franklin County,Alabama
0500000US01061,18814.0,6.1,11.4,36.6,20.8,11.7,9.0,21312,10485,43581.0,23338,3.5,30.4,16.8,19.1,15.7,18.1,74.6,16.9,8.1,0.4,23.5,35.2,115300.0,1061.0,659.0,26604,84.2,9.6,0.6,0.6,0.0,4.3,Geneva County,Alabama
0500000US01063,5534.0,2.3,13.2,39.3,22.9,9.6,8.5,6241,2206,28826.0,16282,10.0,17.1,15.5,17.4,22.7,27.3,64.2,19.4,16.4,0.0,39.8,61.4,80300.0,838.0,601.0,7851,17.6,79.2,0.0,0.0,0.0,2.6,Greene County,Alabama
0500000US01065,10090.0,4.8,14.0,39.1,17.5,8.9,10.9,11725,5421,32294.0,20849,7.0,33.7,18.2,19.6,6.8,21.7,78.8,16.4,4.8,0.1,24.9,38.5,89700.0,974.0,608.0,14819,38.3,59.0,0.0,0.3,0.0,0.1,Hale County,Alabama
0500000US01067,12202.0,6.9,11.8,32.2,18.4,9.1,14.4,14023,7105,55870.0,28304,4.9,30.8,17.7,22.2,11.6,17.7,77.9,16.0,6.0,0.1,14.4,23.8,122800.0,1042.0,639.0,17165,70.0,26.6,0.2,0.4,0.1,2.7,Henry County,Alabama
0500000US01069,73559.0,3.5,8.8,32.1,23.7,9.7,14.1,84532,45119,50222.0,29388,5.2,32.9,19.0,23.0,9.4,15.7,80.3,13.1,6.4,0.3,17.7,26.0,146300.0,1155.0,799.0,106355,67.4,27.3,0.2,0.9,0.0,3.5,Houston County,Alabama
0500000US01071,37709.0,5.7,11.9,38.3,18.9,9.2,9.9,42775,19836,43785.0,25153,5.7,33.6,13.5,17.5,12.1,23.4,77.3,16.4,6.2,0.2,17.6,25.7,114200.0,1059.0,627.0,52548,90.4,3.5,0.9,0.3,0.0,3.1,Jackson County,Alabama
0500000US01073,458909.0,2.4,6.6,26.4,21.6,8.3,21.2,535421,308057,58330.0,34860,6.1,41.3,16.1,22.0,7.1,13.5,80.5,14.9,4.5,0.1,15.9,22.8,176900.0,1404.0,986.0,672550,50.9,42.9,0.2,1.7,0.0,4.1,Jefferson County,Alabama
0500000US01075,9948.0,6.2,11.4,41.7,21.4,9.4,6.2,11189,5331,43324.0,22678,4.9,27.7,12.4,19.4,10.1,30.4,78.9,14.9,5.6,0.6,16.3,18.8,102100.0,1064.0,456.0,13929,86.9,11.1,0.0,0.1,0.0,1.0,Lamar County,Alabama
0500000US01077,64344.0,2.9,8.4,35.1,20.2,7.9,16.0,76556,41981,50000.0,29667,3.8,30.2,18.6,23.8,10.3,17.1,77.8,16.0,5.9,0.3,13.3,16.9,154800.0,1150.0,701.0,93342,85.0,10.0,0.4,0.5,0.1,2.9,Lauderdale County,Alabama
0500000US01079,23333.0,5.5,11.3,41.3,18.9,7.7,9.8,26735,13599,51712.0,26810,3.0,28.7,16.7,18.7,11.1,24.9,79.4,13.2,7.4,0.0,15.4,24.5,124300.0,1090.0,630.0,33089,77.1,10.4,5.4,0.2,0.0,2.4,Lawrence County,Alabama
0500000US01081,105453.0,2.9,5.8,22.1,21.0,9.7,20.8,139631,79359,57191.0,30680,4.3,44.1,16.8,19.1,7.8,12.1,75.7,19.3,4.9,0.1,19.9,20.4,186600.0,1334.0,894.0,172223,69.3,22.4,0.1,4.4,0.0,3.8,Lee County,Alabama
0500000US01083,71019.0,4.6,8.9,27.3,22.0,8.8,18.9,81507,45889,70736.0,33428,4.5,38.3,13.4,19.5,11.1,17.7,78.0,16.3,5.6,0.1,11.5,15.5,185300.0,1258.0,754.0,101217,77.4,13.1,0.8,1.8,0.1,6.2,Limestone County,Alabama
0500000US01085,7171.0,4.6,10.6,43.1,16.9,9.6,8.1,8270,3657,31961.0,21936,8.9,23.7,14.1,22.0,9.7,30.5,82.0,14.7,3.3,0.1,21.5,32.3,77700.0,1165.0,701.0,10334,24.8,74.8,0.0,0.0,0.0,0.2,Lowndes County,Alabama
0500000US01087,12539.0,3.4,13.0,30.0,24.8,7.5,11.4,16538,7406,39303.0,22542,11.0,33.6,20.7,20.1,4.8,20.8,72.8,20.6,6.5,0.0,22.2,33.7,84300.0,984.0,653.0,19490,16.6,81.0,0.0,0.2,0.0,0.5,Macon County,Alabama
0500000US01089,262659.0,2.3,5.7,19.2,20.8,7.7,26.9,307931,187760,71153.0,40223,4.4,49.7,14.0,18.9,6.1,11.3,77.0,17.7,5.2,0.1,10.9,14.8,202500.0,1358.0,936.0,382149,66.7,24.3,0.5,2.6,0.1,5.2,Madison County,Alabama
0500000US01091,13044.0,2.6,10.8,35.7,21.2,10.0,11.0,15591,7347,35379.0,27823,5.4,32.5,18.2,17.2,12.2,19.9,72.5,21.7,5.1,0.7,22.3,31.1,89500.0,1172.0,634.0,19397,45.4,51.3,0.3,0.5,0.0,2.8,Marengo County,Alabama
0500000US01093,21005.0,5.8,12.9,35.6,21.9,11.2,7.4,23996,11725,44551.0,23093,5.9,26.8,14.3,19.1,12.9,26.9,76.4,16.7,6.7,0.2,17.5,23.8,89100.0,924.0,558.0,29392,91.6,4.0,0.2,0.3,0.0,2.6,Marion County,Alabama
0500000US01095,64758.0,6.9,9.6,31.2,20.8,10.2,14.6,75325,40394,52938.0,27333,3.9,34.5,15.1,18.5,9.7,22.2,79.9,13.4,6.4,0.3,17.7,28.5,147600.0,1131.0,683.0,97179,88.8,2.9,0.5,0.7,0.0,14.7,Marshall County,Alabama
0500000US01097,280280.0,2.9,9.3,34.2,21.1,8.6,15.4,328077,176166,51169.0,27942,5.8,34.1,17.7,21.5,10.6,16.2,80.2,14.3,5.4,0.1,17.6,26.0,144100.0,1234.0,916.0,414620,57.4,36.1,0.5,2.0,0.0,3.0,Mobile County,Alabama
0500000US01099,13867.0,3.7,13.9,44.7,16.5,8.3,8.1,16473,6504,32631.0,21648,11.9,25.9,18.1,23.7,10.2,22.2,80.2,14.2,5.5,0.1,22.2,27.9,103700.0,1071.0,617.0,20115,54.1,42.2,1.5,0.4,0.0,0.4,Monroe County,Alabama
0500000US01101,152516.0,3.8,8.5,25.8,20.8,7.7,19.5,181004,99262,52511.0,30100,6.6,37.0,16.8,23.0,5.6,17.6,73.6,21.5,4.9,0.0,19.6,30.7,134700.0,1187.0,942.0,229072,33.9,58.5,0.2,3.2,0.0,3.7,Montgomery County,Alabama
0500000US01103,84768.0,6.1,9.2,31.2,21.8,9.0,15.4,97522,53733,56128.0,30412,4.7,32.1,15.6,20.5,10.4,21.3,82.3,12.5,5.1,0.2,14.6,19.3,152400.0,1158.0,714.0,122608,77.6,13.1,0.4,0.5,0.2,8.7,Morgan County,Alabama
0500000US01105,5560.0,5.6,15.8,40.1,16.0,3.7,12.3,7126,2445,27057.0,15484,19.5,26.3,17.8,20.2,7.8,27.9,76.5,19.6,3.9,0.0,35.7,64.8,74400.0,980.0,474.0,8702,29.5,70.1,0.0,0.1,0.0,1.0,Perry County,Alabama
0500000US01107,13940.0,6.1,10.6,42.3,20.4,7.3,8.9,16016,6896,43389.0,23896,7.0,29.4,16.1,16.3,13.2,25.1,77.0,17.2,5.7,0.1,22.7,38.0,105100.0,1049.0,536.0,19240,57.2,40.1,0.1,0.0,0.0,5.2,Pickens County,Alabama
0500000US01109,19399.0,3.3,9.4,36.3,19.0,4.3,16.3,27482,13592,40106.0,24960,4.4,34.7,17.8,19.3,8.3,19.9,75.0,19.5,5.1,0.4,23.8,28.7,130900.0,1238.0,705.0,33176,57.2,36.5,0.4,2.0,0.0,2.4,Pike County,Alabama
0500000US01111,15409.0,6.5,13.2,34.4,19.5,10.1,9.2,17699,8352,47081.0,26926,4.0,30.1,14.4,18.1,9.8,27.6,79.4,13.0,7.5,0.1,18.2,24.8,124200.0,1078.0,665.0,21984,77.1,18.6,0.1,0.1,0.0,2.9,Randolph County,Alabama
0500000US01113,39883.0,5.0,9.8,29.5,26.5,12.0,10.9,46115,22833,44065.0,24871,6.4,30.2,14.9,24.3,10.1,20.5,78.2,17.5,4.4,0.0,21.9,33.0,130400.0,1172.0,837.0,58695,47.2,44.7,0.3,1.1,0.1,5.7,Russell County,Alabama
0500000US01115,63434.0,4.8,9.2,35.2,23.1,9.3,12.3,72294,39969,65070.0,29803,4.8,34.7,15.0,20.8,12.8,16.7,81.0,13.0,5.9,0.1,12.1,14.7,170900.0,1289.0,928.0,90412,86.2,9.5,0.4,0.6,0.0,2.5,St. Clair County,Alabama
0500000US01117,151072.0,2.0,4.4,19.8,20.7,8.3,29.5,175825,111438,82592.0,42106,3.3,47.3,13.2,22.7,7.7,9.1,82.3,12.7,4.6,0.4,7.0,8.0,235500.0,1512.0,1142.0,220780,78.7,12.6,0.3,1.9,0.0,5.8,Shelby County,Alabama
0500000US01119,7716.0,3.0,9.8,33.5,27.0,7.2,10.8,10261,4376,27099.0,17481,7.0,21.9,25.0,25.0,11.3,16.7,65.0,28.8,6.1,0.1,31.6,48.8,69800.0,926.0,627.0,12482,25.7,71.3,0.1,1.3,0.0,1.2,Sumter County,Alabama
0500000US01121,57363.0,4.6,12.5,34.6,23.6,8.8,9.1,66763,32329,45400.0,24997,7.9,26.9,16.6,19.3,11.4,25.7,79.7,15.8,4.4,0.1,18.6,26.8,114800.0,1098.0,693.0,81850,63.0,32.2,0.2,0.3,0.1,2.4,Talladega County,Alabama
0500000US01123,29460.0,5.0,13.5,31.6,22.8,9.1,11.0,33757,15839,50652.0,27110,9.9,25.3,16.5,22.6,11.5,24.1,78.6,15.2,6.1,0.1,16.8,27.6,111900.0,1019.0,666.0,41284,69.3,27.3,0.1,0.2,0.0,2.5,Tallapoosa County,Alabama
0500000US01125,140600.0,2.9,7.5,29.8,20.3,8.9,18.1,181354,105665,57508.0,29479,5.3,36.4,16.4,20.8,9.2,17.2,77.4,17.7,4.8,0.1,15.8,19.1,183800.0,1339.0,908.0,223945,62.5,32.2,0.1,1.7,0.0,3.9,Tuscaloosa County,Alabama
0500000US01127,45362.0,5.6,12.1,34.6,23.0,10.7,8.5,52190,25516,47442.0,26127,7.0,26.2,18.7,22.2,13.0,19.9,81.4,13.7,4.9,0.0,16.9,21.4,116200.0,1121.0,643.0,65194,88.6,5.9,0.2,0.2,0.0,2.7,Walker County,Alabama
0500000US01129,10831.0,4.2,9.7,42.5,21.3,8.7,5.9,12852,5326,44512.0,28585,6.4,34.3,14.9,14.7,12.4,23.7,87.2,10.6,2.2,0.0,16.7,26.4,111600.0,1232.0,672.0,15574,65.8,23.8,7.2,0.1,0.0,1.1,Washington County,Alabama
0500000US01131,7154.0,5.5,15.3,39.2,22.5,6.5,7.3,8463,3126,36385.0,19231,14.1,20.2,16.9,21.0,14.7,27.1,76.9,18.5,4.6,0.0,27.4,42.1,72800.0,983.0,751.0,10686,27.2,70.8,0.1,0.0,0.0,0.5,Wilcox County,Alabama
0500000US01133,17016.0,5.9,14.8,38.7,19.6,7.5,7.5,19473,9533,46096.0,25624,4.9,26.9,12.0,18.5,12.6,30.0,80.2,11.8,7.4,0.6,19.3,30.5,105000.0,1112.0,591.0,23650,94.1,0.9,0.6,0.2,0.1,3.2,Winston County,Alabama
0500000US02013,2598.0,6.1,9.2,41.6,21.9,5.4,10.6,2998,2213,72258.0,36157,4.5,23.9,13.2,11.7,12.7,38.6,64.6,27.0,8.2,0.2,13.4,19.0,144100.0,1422.0,1066.0,3409,14.6,2.1,44.1,20.9,0.3,10.5,Aleutians East Borough,Alaska
0500000US02016,3838.0,4.8,4.1,43.4,25.1,5.8,14.4,4673,3655,90708.0,43599,3.8,16.1,15.5,23.3,10.9,34.1,77.8,19.4,2.7,0.1,8.3,8.4,325500.0,2356.0,1612.0,5251,24.5,3.5,10.5,45.8,1.7,9.7,Aleutians West Census Area,Alaska
0500000US02020,193312.0,2.2,3.7,23.7,25.0,8.6,22.8,228844,144598,88871.0,43125,5.4,41.6,18.0,21.0,8.3,11.1,72.0,22.4,5.4,0.2,9.1,11.1,327500.0,2201.0,1350.0,292545,60.3,5.4,7.2,9.7,2.9,9.5,Anchorage Municipality,Alaska
0500000US02050,10025.0,6.9,11.2,46.6,18.1,4.5,7.3,12625,6454,57460.0,22295,18.1,34.4,20.5,24.4,7.4,13.3,48.4,48.8,2.5,0.3,28.5,36.0,102300.0,1720.0,1402.0,18514,9.6,0.9,84.5,1.4,0.2,2.1,Bethel Census Area,Alaska
0500000US02060,643.0,3.0,2.3,30.2,33.7,8.7,16.8,709,443,81563.0,44755,2.4,37.2,11.5,17.8,17.6,15.8,50.1,40.6,9.3,0.0,3.5,7.4,234000.0,1942.0,1160.0,849,44.8,0.6,33.2,4.1,1.5,12.8,Bristol Bay Borough,Alaska
0500000US02063,4908.0,0.9,3.7,23.3,30.3,11.0,19.0,5505,3429,87868.0,43311,3.6,37.6,10.8,16.2,18.8,16.6,65.8,25.6,8.1,0.5,4.1,5.4,255100.0,1858.0,1232.0,7015,72.8,1.7,5.8,6.3,1.1,6.0,Chugach Census Area,Alaska
0500000US02066,1845.0,2.1,3.8,35.2,24.2,4.9,18.3,2023,1090,67439.0,33894,7.7,46.8,17.1,15.2,14.0,6.9,48.4,39.1,12.3,0.2,11.4,8.6,232200.0,1607.0,780.0,2635,58.3,0.1,27.6,0.6,0.0,4.9,Copper River Census Area,Alaska
0500000US02068,1656.0,0.4,1.2,30.4,20.9,7.6,24.7,2030,1509,78750.0,36412,2.6,14.5,35.8,25.1,12.1,12.5,78.8,16.3,4.0,0.9,15.7,2.1,203600.0,1489.0,983.0,2187,79.9,1.2,2.5,2.2,0.0,0.6,Denali Borough,Alaska
0500000US02070,2883.0,5.4,8.1,39.9,21.3,5.8,10.2,3502,1865,62115.0,27890,12.6,41.8,18.0,14.9,14.2,11.1,60.7,35.8,3.5,0.0,18.0,23.1,155900.0,2061.0,1049.0,4899,16.2,1.3,73.4,0.2,0.1,3.3,Dillingham Census Area,Alaska
0500000US02090,61343.0,1.9,3.7,25.6,26.9,9.4,18.9,75869,42297,78321.0,39820,6.3,37.4,18.4,21.0,11.6,11.6,65.6,27.1,7.1,0.2,6.4,5.5,245700.0,1870.0,1321.0,97149,73.0,4.6,7.6,3.4,0.6,8.3,Fairbanks North Star Borough,Alaska
0500000US02100,1431.0,0.5,1.8,39.4,31.6,1.0,11.7,1499,882,63355.0,32128,3.7,36.1,18.1,17.3,22.3,6.1,59.3,20.1,20.6,0.0,16.7,18.6,256300.0,1644.0,817.0,2098,86.2,0.0,6.7,1.9,0.0,6.6,Haines Borough,Alaska
0500000US02105,1902.0,0.8,5.4,36.5,24.9,10.0,17.5,2069,1125,55990.0,36787,15.0,44.4,22.2,13.3,10.4,9.6,41.9,44.6,13.3,0.2,8.8,11.5,224800.0,1375.0,1102.0,2327,48.8,1.9,34.9,1.3,0.0,9.9,Hoonah-Angoon Census Area,Alaska
0500000US02110,22827.0,1.2,3.4,21.0,25.5,8.8,26.0,26235,16350,90126.0,45607,5.1,44.4,14.5,19.6,11.4,10.0,50.0,41.2,8.6,0.2,7.2,8.5,358200.0,2187.0,1319.0,32240,64.7,1.0,10.1,6.7,1.3,7.0,Juneau City and Borough,Alaska
0500000US02122,41278.0,1.7,4.4,30.9,27.1,8.6,17.6,47005,24679,70609.0,37473,8.2,39.4,18.6,17.0,13.4,11.6,70.6,19.9,8.9,0.6,11.9,15.4,249100.0,1699.0,1081.0,58711,80.7,0.7,7.5,1.8,0.4,4.4,Kenai Peninsula Borough,Alaska
0500000US02130,9801.0,1.3,4.7,28.9,31.4,7.3,17.9,11267,6984,77820.0,40534,4.7,33.2,21.0,21.5,11.5,12.8,65.6,27.0,7.3,0.1,9.4,10.2,315200.0,2007.0,1235.0,13939,64.4,0.8,14.8,8.5,0.2,5.7,Ketchikan Gateway Borough,Alaska
0500000US02150,8907.0,5.1,4.4,28.2,23.7,9.4,18.8,10251,6223,83765.0,35751,5.8,29.3,16.3,18.2,12.9,23.3,65.6,26.5,7.8,0.0,7.8,9.0,311100.0,2048.0,1483.0,13218,52.4,1.1,11.0,22.0,0.1,8.9,Kodiak Island Borough,Alaska
0500000US02158,4075.0,4.6,15.8,55.6,18.7,2.3,2.3,5255,2260,37975.0,15417,24.7,28.4,27.4,19.8,11.1,13.3,46.9,51.3,1.8,0.0,36.6,42.6,66200.0,631.0,763.0,8354,3.3,0.0,93.2,0.1,0.1,1.0,Kusilvak Census Area,Alaska
0500000US02164,634.0,4.6,6.2,40.7,19.7,6.6,10.9,751,437,49688.0,27130,15.8,46.2,22.0,11.9,10.5,9.4,30.4,67.3,2.3,0.0,15.7,25.8,116400.0,775.0,779.0,986,24.3,2.2,64.1,2.7,0.3,0.1,Lake and Peninsula Borough,Alaska
0500000US02170,69796.0,1.8,4.4,33.0,26.7,10.3,15.6,81514,44663,79300.0,35929,7.4,34.3,17.6,19.9,17.3,10.9,71.7,19.7,8.4,0.3,10.7,12.4,265200.0,1886.0,1167.0,106807,80.6,1.3,6.2,1.7,0.4,5.4,Matanuska-Susitna Borough,Alaska
0500000US02180,5622.0,3.6,8.7,43.6,22.7,2.9,7.6,6932,3643,63977.0,25736,18.6,41.6,19.6,19.6,8.8,10.4,48.6,49.3,2.1,0.0,21.9,25.4,151900.0,1637.0,1257.0,10070,14.6,0.9,77.0,1.3,0.0,2.0,Nome Census Area,Alaska
0500000US02185,7007.0,3.2,9.2,41.4,23.6,7.0,10.8,8269,5767,83992.0,47585,9.2,35.9,14.2,14.1,19.7,16.1,64.3,34.1,1.6,0.0,8.6,12.8,173500.0,1229.0,1039.0,10865,28.6,0.8,55.3,5.4,1.9,4.0,North Slope Borough,Alaska
0500000US02188,4290.0,4.7,11.0,47.1,18.6,4.2,7.1,5299,2632,68654.0,26748,15.7,41.9,13.0,18.1,13.3,13.6,53.3,44.5,2.2,0.0,20.5,26.4,130700.0,1455.0,1266.0,7776,11.2,1.1,82.1,1.3,0.1,2.5,Northwest Arctic Borough,Alaska
